,App id,Review id,Sentence id,Sentence content,Feature (Positive),Feature (Neutral),Feature (Negative),Feature (All Annotated),clean_content,tags
67,com.zentertain.photoeditor,gp:AOqpTOE-Lp0SWXlfC4CseTVIruEGc24MlKpdExBIZqkAudjINhrIHfA10frlPrM5jMasKUMCvjYm2cTBXAJuGg0,3,But its far bettrr than any other apps i tried on my phone...,,,,,"['but', 'its', 'far', 'bettrr', 'than', 'any', 'other', 'apps', 'i', 'tried', 'on', 'my', 'phone']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
68,com.zentertain.photoeditor,gp:AOqpTOEdp3ttrD_OgVbrA-5tQTg6urpuZBDMRFAi7u1PtL_8_cb2jPGSWpIw881APV974YZWGw59FPywBp3rB0k,1,Needs an airbrush feature,,airbrush feature,,airbrush feature,"['needs', 'an', 'airbrush', 'feature']","['O', 'O', 'B', 'I']"
69,com.zentertain.photoeditor,gp:AOqpTOFNcfo25gSpgwHUMzmoOit_arqO0owBO2UuSCIb9TIoBCSfP6fHFZpPUkYsg6T0P8ZY5OrKL3OkkaMZ3lY,1,It helps me create amazing fotos.,create amazing fotos,,,create amazing fotos,"['it', 'helps', 'me', 'create', 'amazing', 'fotos']","['O', 'O', 'O', 'B', 'I', 'I']"
70,com.zentertain.photoeditor,gp:AOqpTOFkBjr5GKmQ-AeiA2OazActZUp4K7rDm-12XYF74pNTGIBn3gAZ5FR8SgUJ6FouIGnsNA0BZX0vtChwLZM,1,They really need to think outside the box and get more creative .,,,,,"['they', 'really', 'need', 'to', 'think', 'outside', 'the', 'box', 'and', 'get', 'more', 'creative']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
71,com.zentertain.photoeditor,gp:AOqpTOFkBjr5GKmQ-AeiA2OazActZUp4K7rDm-12XYF74pNTGIBn3gAZ5FR8SgUJ6FouIGnsNA0BZX0vtChwLZM,2,think about what makes this app better than any other app and why we should get it .,,,,,"['think', 'about', 'what', 'makes', 'this', 'app', 'better', 'than', 'any', 'other', 'app', 'and', 'why', 'we', 'should', 'get', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
72,com.zentertain.photoeditor,gp:AOqpTOFkBjr5GKmQ-AeiA2OazActZUp4K7rDm-12XYF74pNTGIBn3gAZ5FR8SgUJ6FouIGnsNA0BZX0vtChwLZM,3,that's some advice from a 12 year old .,,,,,"['that', 's', 'some', 'advice', 'from', 'a', 'year', 'old']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
73,com.zentertain.photoeditor,gp:AOqpTOFkBjr5GKmQ-AeiA2OazActZUp4K7rDm-12XYF74pNTGIBn3gAZ5FR8SgUJ6FouIGnsNA0BZX0vtChwLZM,4,take it or leave it,,,,,"['take', 'it', 'or', 'leave', 'it']","['O', 'O', 'O', 'O', 'O']"
74,com.zentertain.photoeditor,gp:AOqpTOFbDzRjWzvfLz4nR_VhKgRq3Um4nUCIE8kEMo4o_Az36uDQDF8iAUupXCxyVBt5_4EsXshiP4cUHRXYINw,1,"I would give it 5 stars, but there are a few bugs that could be fixed",,,,,"['i', 'would', 'give', 'it', 'stars', 'but', 'there', 'are', 'a', 'few', 'bugs', 'that', 'could', 'be', 'fixed']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
75,com.zentertain.photoeditor,gp:AOqpTOGVZ6GjFKqj6zV_Nr1IMs5PgkFfL0BnBFXOOlRDP5uLIXFv1NeGDa1Lggj6cMWLSaeEj3RI2qF_ObREoOU,1,The app has more options than I'll ever use.,,,,,"['the', 'app', 'has', 'more', 'options', 'than', 'i', 'll', 'ever', 'use']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
76,com.zentertain.photoeditor,gp:AOqpTOGVZ6GjFKqj6zV_Nr1IMs5PgkFfL0BnBFXOOlRDP5uLIXFv1NeGDa1Lggj6cMWLSaeEj3RI2qF_ObREoOU,2,It doesn't provide for a way to delete previously 'edited' needless photos that are starting to accumulate in the gallery.,,delete previously 'edited' needless photos;gallery,,delete previously 'edited' needless photos;gallery,"['it', 'doesn', 't', 'provide', 'for', 'a', 'way', 'to', 'delete', 'previously', 'edited', 'needless', 'photos', 'that', 'are', 'starting', 'to', 'accumulate', 'in', 'the', 'gallery']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B']"
77,com.zentertain.photoeditor,gp:AOqpTOGVZ6GjFKqj6zV_Nr1IMs5PgkFfL0BnBFXOOlRDP5uLIXFv1NeGDa1Lggj6cMWLSaeEj3RI2qF_ObREoOU,3,Can't obtain any help on how to delete 'just those photos' while maintaining the original photo.,,delete 'just those photos';maintaining the original photo,,delete 'just those photos';maintaining the original photo,"['can', 't', 'obtain', 'any', 'help', 'on', 'how', 'to', 'delete', 'just', 'those', 'photos', 'while', 'maintaining', 'the', 'original', 'photo']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'I', 'I']"
78,com.zentertain.photoeditor,gp:AOqpTOF-EujhNsqANqQ9BD7vosOt2yqD2hqNW73-8GivagHPLiKpUoIsC9IeUzbeQO7M22SONvks2PpEz78rPrI,1,Ilike it but the other app are busy.,,,,,"['ilike', 'it', 'but', 'the', 'other', 'app', 'are', 'busy']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
79,com.zentertain.photoeditor,gp:AOqpTOF-EujhNsqANqQ9BD7vosOt2yqD2hqNW73-8GivagHPLiKpUoIsC9IeUzbeQO7M22SONvks2PpEz78rPrI,2,But i got the frames.,,frames,,frames,"['but', 'i', 'got', 'the', 'frames']","['O', 'O', 'O', 'O', 'B']"
80,com.zentertain.photoeditor,gp:AOqpTOE84x32CBPlxfiU47PJ9NlrQN8BvdIX_2ccVeTAB0FmyqOD68V5DFE3bLcBf5QNRSAdo6uWwusmUyOySYs,1,The best one I found so far,,,,,"['the', 'best', 'one', 'i', 'found', 'so', 'far']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
81,com.zentertain.photoeditor,gp:AOqpTOEFpz80r-8byWlIxPxFgIWm864oG24EP36RxQl8fRD2PkmJsHyuw-OQACGqkNqDhWRfdFLrj2DzuBET7N8,1,"Love it... Love the enhanced picture qualities, the frames etc....",enhanced picture qualities;frames,,,enhanced picture qualities;frames,"['love', 'it', 'love', 'the', 'enhanced', 'picture', 'qualities', 'the', 'frames', 'etc']","['O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'O']"
82,com.zentertain.photoeditor,gp:AOqpTOEZlRU1SUoAE8BQc_U4lhx7VcMg3VI3gn6PnYFvg2aLFAvwPWjdzKwtkqDkAUibrHUXs_gobP5TYvJSdMo,1,Easy very nice detail options and doesnt crash!,detail options,,,detail options,"['easy', 'very', 'nice', 'detail', 'options', 'and', 'doesnt', 'crash']","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']"
83,com.zentertain.photoeditor,gp:AOqpTOEZlRU1SUoAE8BQc_U4lhx7VcMg3VI3gn6PnYFvg2aLFAvwPWjdzKwtkqDkAUibrHUXs_gobP5TYvJSdMo,2,Would be better if there were more frame options tho,,frame options,,frame options,"['would', 'be', 'better', 'if', 'there', 'were', 'more', 'frame', 'options', 'tho']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O']"
84,com.zentertain.photoeditor,gp:AOqpTOGc06XpKZz5fSCiTairjmvGdG-Ebcj2qfY47rav3eT54-Im5GioPoObEAbhD92qG_TXJZMwJhGOcH6yd5U,1,Have to download everything and adverts are annoying!,,,adverts,adverts,"['have', 'to', 'download', 'everything', 'and', 'adverts', 'are', 'annoying']","['O', 'O', 'O', 'O', 'O', 'B', 'O', 'O']"
85,com.zentertain.photoeditor,gp:AOqpTOEEEEn6rHuk9ooxN-wu8MkGaLfgy29iHl2hhmXL6h8fadrY69Q7TUu-Xr6KHWuRUNH43R7KVk0XIaGEWJU,1,It's best,,,,,"['it', 's', 'best']","['O', 'O', 'O']"
86,com.zentertain.photoeditor,gp:AOqpTOExbQNdxdhhdKBZ0LKd2AUulKJRhwG20ZXYltcbdZxRXvDIFN3HYuZ9yVQzv3BeHVIYp0DnvU4pHiNUbl0,1,Best photo editor i have seen,photo editor,,,photo editor,"['best', 'photo', 'editor', 'i', 'have', 'seen']","['O', 'B', 'I', 'O', 'O', 'O']"
87,com.zentertain.photoeditor,gp:AOqpTOGLs4x_9u2Q_TNf1jx2xNNXmUrqR9rRgRf3-xQjnfebI7JpTz7xOvnCH0P4nOSFyh1O1ZKrZqf7gwDPTfw,1,Without Aviary this app cannot working,,,,,"['without', 'aviary', 'this', 'app', 'cannot', 'working']","['O', 'O', 'O', 'O', 'O', 'O']"
88,com.zentertain.photoeditor,gp:AOqpTOF4Hugy4Objc1uzeoo7bHX0-21vSZQDncVudCLawt77yCQ1A7D9chXm4vBKb-PDLACoKHd1e9jXSt-y-Y0,1,Great app.....easy to use.,,,,,"['great', 'app', 'easy', 'to', 'use']","['O', 'O', 'O', 'O', 'O']"
89,com.zentertain.photoeditor,gp:AOqpTOF4Hugy4Objc1uzeoo7bHX0-21vSZQDncVudCLawt77yCQ1A7D9chXm4vBKb-PDLACoKHd1e9jXSt-y-Y0,2,But has alot of popups.,,popups,,popups,"['but', 'has', 'alot', 'of', 'popups']","['O', 'O', 'O', 'O', 'B']"
90,com.zentertain.photoeditor,gp:AOqpTOEpjUnDhR0pgn-F90owWDDX38Y4v1wSu9QphPZNqLYsMvfXEyYc9eN7WJZxqR5JElP25-r_qWMApBJUmoA,1,Sud have an option to un blur the blur photos,,option to un blur the blur photos,,option to un blur the blur photos,"['sud', 'have', 'an', 'option', 'to', 'un', 'blur', 'the', 'blur', 'photos']","['O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I']"
91,com.zentertain.photoeditor,gp:AOqpTOFSvh50Yg7iNXMXwcBWxp2VUgGZg5aTwy-RLSVxBY4_EOPelyDDdD5Gd0LhaDC7bwPmA6pSoranYaZ9TFI,1,it's a cooooool app ever.,,,,,"['it', 's', 'a', 'cooooool', 'app', 'ever']","['O', 'O', 'O', 'O', 'O', 'O']"
92,com.zentertain.photoeditor,gp:AOqpTOFSvh50Yg7iNXMXwcBWxp2VUgGZg5aTwy-RLSVxBY4_EOPelyDDdD5Gd0LhaDC7bwPmA6pSoranYaZ9TFI,2,i like it...!!!!,,,,,"['i', 'like', 'it']","['O', 'O', 'O']"
93,com.zentertain.photoeditor,gp:AOqpTOHF9v6-Fd7qZ6C1LJsK-D-SMCsQXOFUU8wBXJqsB_XUQvVgso33f8GFjHQzd_kFqo_VchfJOeiNP33y2Ig,1,Whenever I went to choose a photo then go back to it a blank black screen came up for a few seconds.,,choose a photo;black screen came up,,choose a photo;black screen came up,"['whenever', 'i', 'went', 'to', 'choose', 'a', 'photo', 'then', 'go', 'back', 'to', 'it', 'a', 'blank', 'black', 'screen', 'came', 'up', 'for', 'a', 'few', 'seconds']","['O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O']"
94,com.zentertain.photoeditor,gp:AOqpTOHF9v6-Fd7qZ6C1LJsK-D-SMCsQXOFUU8wBXJqsB_XUQvVgso33f8GFjHQzd_kFqo_VchfJOeiNP33y2Ig,2,Also it seemed to only let me have one photo I couldn't see how to add in another photo.,,photo;add in another photo,,photo;add in another photo,"['also', 'it', 'seemed', 'to', 'only', 'let', 'me', 'have', 'one', 'photo', 'i', 'couldn', 't', 'see', 'how', 'to', 'add', 'in', 'another', 'photo']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I']"
95,com.zentertain.photoeditor,gp:AOqpTOG6AtHeqchVGy0JtZ08I9EMZrSoce3wL_zsJ1lsgAJCLzNSeTKIwL7SGbX8tHpQL9CUCq68d2CgMIXXLQ4,1,The app is gud but reqire sum features more,,,,,"['the', 'app', 'is', 'gud', 'but', 'reqire', 'sum', 'features', 'more']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
96,com.zentertain.photoeditor,gp:AOqpTOEwKYvVG4lkc5RCqAHLcUA7Cpa3RaUKGqeZazGAugAQZDZlFFdwT0Mi6UNfJoVkXZY4AJ7rf1u-Iu1cS_A,1,This will be very helpfull to me.,,,,,"['this', 'will', 'be', 'very', 'helpfull', 'to', 'me']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
97,com.zentertain.photoeditor,gp:AOqpTOGUjYWxPxJuAcYM554QVhFVVqO9dNh5m_HTFoFGGhPg5jd4xis2S9OrxENAAW8WsUXEtMxiPu4O1xNvniA,1,I love being able to have fun  with my photo.??,photo,,,photo,"['i', 'love', 'being', 'able', 'to', 'have', 'fun', 'with', 'my', 'photo']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B']"
98,com.zentertain.photoeditor,gp:AOqpTOHW6zhoLy_IObpSJ9XOGrtYLuUMfCVjTKuoAGvlxF1YuzZMozU2T4jJKkiT-z-vSCnjLBBrjlG1iDVgRsc,1,I can edit in many ways... It looks always perfect... so yea 3 thumbs up to this app,,edit,,edit,"['i', 'can', 'edit', 'in', 'many', 'ways', 'it', 'looks', 'always', 'perfect', 'so', 'yea', 'thumbs', 'up', 'to', 'this', 'app']","['O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
99,com.zentertain.photoeditor,gp:AOqpTOHGzb6vdrIRRgKOSSWnDfXb6YzdInXx4GnKRQaG-_uQaxjA0ds9uwDtifFSLpDEaxJPfgJLvXXeh9Ajz6Y,1,It perfects flaws and inperfections !!,,perfects flaws;perfects inperfections,,perfects flaws;perfects inperfections,"['it', 'perfects', 'flaws', 'and', 'inperfections']","['O', 'B', 'I', 'O', 'O']"
100,com.zentertain.photoeditor,gp:AOqpTOHGzb6vdrIRRgKOSSWnDfXb6YzdInXx4GnKRQaG-_uQaxjA0ds9uwDtifFSLpDEaxJPfgJLvXXeh9Ajz6Y,2,Lol and its fun to use too!!??,,,,,"['lol', 'and', 'its', 'fun', 'to', 'use', 'too']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
101,com.zentertain.photoeditor,gp:AOqpTOGJ2YavdX9CyJa7VgKjwFpe9XHD9JOOKH5m3L-jiiTPQPirBB6qH3mZ4A4HV7l0fxcCxenO2SZBKVGRAyI,1,App is Brilliant...but only the thing due to which I gave 4 star not 5 is FONT.....We cant change the FONT Text.....,,FONT;change the FONT Text,,FONT;change the FONT Text,"['app', 'is', 'brilliant', 'but', 'only', 'the', 'thing', 'due', 'to', 'which', 'i', 'gave', 'star', 'not', 'is', 'font', 'we', 'cant', 'change', 'the', 'font', 'text']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'I', 'I']"
102,com.zentertain.photoeditor,gp:AOqpTOElZJEaN9GPnXT0r7cnEhOOSM_oyDYxF2UIt7T9AUiBdc8Mqi6Lc5TG8GfQljYVDG7J0xUTtsk-DVKTTBo,1,Love the affects when done,affects,,,affects,"['love', 'the', 'affects', 'when', 'done']","['O', 'O', 'B', 'O', 'O']"
103,com.zentertain.photoeditor,gp:AOqpTOEC7UzqjwvS3SubrwUoyTc72fxXqGTl2tRLu_8R_ca9e8WH8-cUE090gidp9ApsjQKQzIFgERzfmB7Q_Lc,1,This aap is excellent ... Love it .,,,,,"['this', 'aap', 'is', 'excellent', 'love', 'it']","['O', 'O', 'O', 'O', 'O', 'O']"
104,com.zentertain.photoeditor,gp:AOqpTOEC7UzqjwvS3SubrwUoyTc72fxXqGTl2tRLu_8R_ca9e8WH8-cUE090gidp9ApsjQKQzIFgERzfmB7Q_Lc,2,( It works in my phone),,,,,"['it', 'works', 'in', 'my', 'phone']","['O', 'O', 'O', 'O', 'O']"
105,com.zentertain.photoeditor,gp:AOqpTOHIySnkzM5fA_hqRpML7PIUzrlrYVh6JYWGu0XNMjMG0CJBhxXXEhh0FAjlxefOUsn239FSrbTb2Swr7w8,1,Doesn't even start .,,,,,"['doesn', 't', 'even', 'start']","['O', 'O', 'O', 'O']"
106,com.zentertain.photoeditor,gp:AOqpTOHIySnkzM5fA_hqRpML7PIUzrlrYVh6JYWGu0XNMjMG0CJBhxXXEhh0FAjlxefOUsn239FSrbTb2Swr7w8,2,Waste of time ....,,,,,"['waste', 'of', 'time']","['O', 'O', 'O']"
107,com.zentertain.photoeditor,gp:AOqpTOHCJjdAf9Gi20JasS6TM6YzfbrcmQ9vKS_-8OQBQ0N7zwIwq2hpqQewqyw6ANcWHUeDB1Gnoaux81lCqwg,1,This works realy well the only thing I don't like about it is that u had to download the stickers,,,download the stickers,download the stickers,"['this', 'works', 'realy', 'well', 'the', 'only', 'thing', 'i', 'don', 't', 'like', 'about', 'it', 'is', 'that', 'u', 'had', 'to', 'download', 'the', 'stickers']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I']"
108,com.zentertain.photoeditor,gp:AOqpTOH-p7EVIJpAHhyvZfDFbqh-YIN6qhXerJHWmoazni771fLKWLyRZoSXWzY_ZT23d_rcqp-OjiiV2mhALXw,1,Best application in world,,,,,"['best', 'application', 'in', 'world']","['O', 'O', 'O', 'O']"
109,com.zentertain.photoeditor,gp:AOqpTOHmAhmDW2omnZf0RaqF9rqWV1gANHMVbe5438vPc92AeWPsTxRgZdG8CCvp8EJmIjbbMQbwzz6zO3cp034,1,I have used many and this I like one better then many.,,,,,"['i', 'have', 'used', 'many', 'and', 'this', 'i', 'like', 'one', 'better', 'then', 'many']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
110,com.zentertain.photoeditor,gp:AOqpTOE00BLr5bz-w9oLmjhaMLXwLD68klW0pbpk33t3e_VAt8-Vm2wIh9NE5GhY7agzIp0SXtpi-w7gSpqeN_E,1,Wish i.knew how to change font size,,change font size,,change font size,"['wish', 'i', 'knew', 'how', 'to', 'change', 'font', 'size']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I']"
111,com.zentertain.photoeditor,gp:AOqpTOHTNNEVpyc7h0VLu-KoyWcao3DUq0_fQPMLzGcWg57S-AMfSts69kFLluBVMVFDW-s1EJC4jTANFDRZs1E,1,I reallly can fix my ugly pics,,fix my ugly pics,,fix my ugly pics,"['i', 'reallly', 'can', 'fix', 'my', 'ugly', 'pics']","['O', 'O', 'O', 'B', 'I', 'I', 'I']"
112,com.zentertain.photoeditor,gp:AOqpTOE-NDi0mVhy9VXjGp6YQqGzhr8B84aeV8Gi-MsF4_KeuFofI7JgpGMryEu14W4VTSnKUcg4DAnofDyhxjc,1,This app is pretty cool I think it works good,,,,,"['this', 'app', 'is', 'pretty', 'cool', 'i', 'think', 'it', 'works', 'good']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
113,com.zentertain.photoeditor,gp:AOqpTOFYkXAo043O-hzmCDXpJQ3L4JIt_aTx4iil71shVOKlYexxHIfK1XPLSUw9TtaRxUUmditzq1bNBf4PkSo,1,Well for one thing your app doesn't look anything like the pictures above and for another I got to edit one photo and then the app wouldn't open and kept force closing I hate it so I removed imedently,pictures,edit one photo,open;closing,pictures;edit one photo;open;closing,"['well', 'for', 'one', 'thing', 'your', 'app', 'doesn', 't', 'look', 'anything', 'like', 'the', 'pictures', 'above', 'and', 'for', 'another', 'i', 'got', 'to', 'edit', 'one', 'photo', 'and', 'then', 'the', 'app', 'wouldn', 't', 'open', 'and', 'kept', 'force', 'closing', 'i', 'hate', 'it', 'so', 'i', 'removed', 'imedently']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
114,com.zentertain.photoeditor,gp:AOqpTOE0d2O-3qhX6oLmPZo3v845hJoByyFRo6Xa33G3G1IGcw18EffBOUJiWnRF8wJeIrh5nN0VBYhvPNVEkGU,1,Not bad app.,,,,,"['not', 'bad', 'app']","['O', 'O', 'O']"
115,com.zentertain.photoeditor,gp:AOqpTOE0d2O-3qhX6oLmPZo3v845hJoByyFRo6Xa33G3G1IGcw18EffBOUJiWnRF8wJeIrh5nN0VBYhvPNVEkGU,2,nice editings cn be done overall good job.,editings,,,editings,"['nice', 'editings', 'cn', 'be', 'done', 'overall', 'good', 'job']","['O', 'B', 'O', 'O', 'O', 'O', 'O', 'O']"
116,com.zentertain.photoeditor,gp:AOqpTOEnnqmx73YDXusRBZlGRf2KnRUrUAgFetfrOtbPn04brDNqfpOWlZhHBWbHLX6Z1DyJSoRnN83kQuQhW8c,1,This is good app,,,,,"['this', 'is', 'good', 'app']","['O', 'O', 'O', 'O']"
117,com.zentertain.photoeditor,gp:AOqpTOHSQMYyZwlpzgi1OOwB36B-07DuD2YC3wLDO_q4QUPZF3g1sxUbv6-2KofeyaQGz-nIyIGqlxB0hogVzhs,1,"If they are free, why do I have to install the frames then the effects then other things.....",,install the frames;effects,,install the frames;effects,"['if', 'they', 'are', 'free', 'why', 'do', 'i', 'have', 'to', 'install', 'the', 'frames', 'then', 'the', 'effects', 'then', 'other', 'things']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'O', 'O', 'O']"
118,com.zentertain.photoeditor,gp:AOqpTOHSQMYyZwlpzgi1OOwB36B-07DuD2YC3wLDO_q4QUPZF3g1sxUbv6-2KofeyaQGz-nIyIGqlxB0hogVzhs,2,just make it come with it.,,,,,"['just', 'make', 'it', 'come', 'with', 'it']","['O', 'O', 'O', 'O', 'O', 'O']"
119,com.zentertain.photoeditor,gp:AOqpTOFuiLkyEmzQkwKZWpJhgvTa2NBmSJXwsgOPD3GzI8KUKcQ-loiz1ZWnxEjLTvIn0NPDpnZ81F4uwPp1pGI,1,Suprb app for creating more effect...,creating more effect,,,creating more effect,"['suprb', 'app', 'for', 'creating', 'more', 'effect']","['O', 'O', 'O', 'B', 'I', 'I']"
120,com.zentertain.photoeditor,gp:AOqpTOGcH5IAYWD6WmDSaD4WXsbdhmB-T7kqm-1mfjokLh81-nVDuNytjRIYmmMMsSE-rOxxSIAZ25cjgSOn6cY,1,Like a picart,picart,,,picart,"['like', 'a', 'picart']","['O', 'O', 'B']"
121,com.zentertain.photoeditor,gp:AOqpTOHNbpQ6IbAJ2h6BzMOXpI5nGW45h5TVGpgRG4HLc60Fjv5EHhkml6hG2Ig-ddb44azvXCqO0oV2nXKkpoA,1,I dnt like that u cant redo or format the text,,,redo the text;format the text,redo the text;format the text,"['i', 'dnt', 'like', 'that', 'u', 'cant', 'redo', 'or', 'format', 'the', 'text']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I']"
122,com.zentertain.photoeditor,gp:AOqpTOHr2SDRc8f8P3PksXCHbw7omRq1ocQlD9r4Adi1VEdsGq8Sl4nQ2eQaESYab3OKrDz9E7PNj8aV92LlHyA,1,It is a great editor love it,editor,,,editor,"['it', 'is', 'a', 'great', 'editor', 'love', 'it']","['O', 'O', 'O', 'O', 'B', 'O', 'O']"
123,com.zentertain.photoeditor,gp:AOqpTOEKaqxanFRbAKui4Jj3f2TawstNxcLja_Mo2U1O729ayO7sUAVQX7fRCQoad9Ryxs93tBohwKeihbf91Wc,1,I liked it so much.,,,,,"['i', 'liked', 'it', 'so', 'much']","['O', 'O', 'O', 'O', 'O']"
124,com.zentertain.photoeditor,gp:AOqpTOFB36L7cjwxZeNikevW2LZ78cJDBfMHCU0d_0lEzM9vN1bir-U4u7k-PAbLUZlB1-J5EopLqyZsTUGsJCM,1,You have to pay for stickers really,,stickers,,stickers,"['you', 'have', 'to', 'pay', 'for', 'stickers', 'really']","['O', 'O', 'O', 'O', 'O', 'B', 'O']"
125,com.zentertain.photoeditor,gp:AOqpTOGtFa2zUSEPXn_KcF7fK2zBP8iB2EmNitbKRVid9cVaUDS3QghR0vHAPH0-Vk0N4OOJ8To5_Q3rVnKkUzE,1,"Works very well, easy, loaded",,,,,"['works', 'very', 'well', 'easy', 'loaded']","['O', 'O', 'O', 'O', 'O']"
126,com.zentertain.photoeditor,gp:AOqpTOFgVehYvxD8OJ7-1dKVI3_oYHBsu3_V0PaOuY3zt15ZdstrBj0BYSpirB6YYusOVwWtitkdqPud1ITZFAo,1,Perfect mobile photo editing app,photo editing,,,photo editing,"['perfect', 'mobile', 'photo', 'editing', 'app']","['O', 'O', 'B', 'I', 'O']"
127,com.zentertain.photoeditor,gp:AOqpTOG-ohXEuiO4jZOpFwrsMVEjxeYABTnTk7Fw8JUXaSi9uPz3U-T5W0-ETjfo9MyB1-u0Gef47kJ_fqj_m38,1,It works for me,,,,,"['it', 'works', 'for', 'me']","['O', 'O', 'O', 'O']"
128,com.zentertain.photoeditor,gp:AOqpTOH-i3BR6BrvmXJymwGbOgd3dUJaffFpvmERTiUp1w6ikqg_Ep3FQ5QT8Bi-FLbUmdka7EHntUN87f3aCQA,1,East or west this apps is best.I try my best to choose some other apps and use them.Thanks developer please keep it up.,,,,,"['east', 'or', 'west', 'this', 'apps', 'is', 'best', 'i', 'try', 'my', 'best', 'to', 'choose', 'some', 'other', 'apps', 'and', 'use', 'them', 'thanks', 'developer', 'please', 'keep', 'it', 'up']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
129,com.zentertain.photoeditor,gp:AOqpTOG7_IJ4dUvTXKsb6JkKLgSWVq1E141EfR1sRcia31tyBMQS8mDx2IMB71Mjo8HWhKDcSmP9pCGhTd_sulY,1,I love it it makes me feel real with the effects n my blue eyes,effects,,,effects,"['i', 'love', 'it', 'it', 'makes', 'me', 'feel', 'real', 'with', 'the', 'effects', 'n', 'my', 'blue', 'eyes']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O']"
130,com.zentertain.photoeditor,gp:AOqpTOHw6w5iizPdqhDYmSTJPMLPT0uj5jZHYNtYk9ZatDvfKOJX1rh_xuIrcLnPVairPui9Zrm_KxqzQ3Q6QEg,1,This is ousome,,,,,"['this', 'is', 'ousome']","['O', 'O', 'O']"
131,com.zentertain.photoeditor,gp:AOqpTOEQbeChP-prjs8925cCCRXL2P6LI80ekauP1oH5OuQ51IWfSmfYbB93Hwfcl9dMK94JaFJxCMthL7YXFDw,1,Can't upload photos,,upload photos,,upload photos,"['can', 't', 'upload', 'photos']","['O', 'O', 'B', 'I']"
132,com.zentertain.photoeditor,gp:AOqpTOEN_HH8dw-HteKNrdaxXAMEGc4cq0dfiDpczB4kAV4m2g6E_0DjujpTWhKIm5UWATc216sRGFwKrSnVHs4,1,Love the new ehancements,ehancements,,,ehancements,"['love', 'the', 'new', 'ehancements']","['O', 'O', 'O', 'B']"
